Row,Type,Size,Charge,Mass,m/z,RT
P_Cluster_1832,2D PEAK CLUSTER,2,1,321.230564897,322.237841364,4.88014779699
P_Cluster_1833,2D PEAK CLUSTER,2,1,321.266225154,322.273501621,9.08424812091
P_Cluster_1834,2D PEAK CLUSTER,2,1,321.961998854,322.969275321,1.47508780150
P_Cluster_1835,2D PEAK CLUSTER,2,1,322.139496455,323.146772922,6.03039637783
P_Cluster_1836,2D PEAK CLUSTER,3,1,322.164186694,323.171463160,3.66178039566
P_Cluster_1837,2D PEAK CLUSTER,2,1,322.214870025,323.222146492,9.47804282603
P_Cluster_1838,2D PEAK CLUSTER,2,1,322.250398473,323.257674940,5.79386923854
P_Cluster_1839,2D PEAK CLUSTER,2,1,322.642937210,323.650213676,5.75258259193
P_Cluster_1840,2D PEAK CLUSTER,2,1,323.209628765,324.216905232,7.49321100507
P_Cluster_1841,2D PEAK CLUSTER,2,1,323.209818547,324.217095014,8.20606164135
P_Cluster_1842,2D PEAK CLUSTER,2,1,324.082447095,325.089723562,2.69215457226
P_Cluster_1843,2D PEAK CLUSTER,2,1,324.105334935,325.112611401,1.31908743379
P_Cluster_1844,2D PEAK CLUSTER,2,1,324.105428278,325.112704744,1.72778822558
P_Cluster_1845,2D PEAK CLUSTER,2,1,324.193907418,325.201183885,6.84763486334
P_Cluster_1846,2D PEAK CLUSTER,2,1,324.193766669,325.201043136,7.56805151987
P_Cluster_1847,2D PEAK CLUSTER,2,1,324.230362827,325.237639294,8.91542893870
P_Cluster_1848,2D PEAK CLUSTER,2,1,324.266187171,325.273463638,5.43652421211
P_Cluster_1849,2D PEAK CLUSTER,2,1,324.266136747,325.273413213,5.61269822739
P_Cluster_1850,2D PEAK CLUSTER,2,1,324.266276847,325.273553313,10.0519165359
P_Cluster_1851,2D PEAK CLUSTER,2,1,324.266655389,325.273931856,7.76774010895
P_Cluster_1852,2D PEAK CLUSTER,2,1,324.313916423,325.321192890,9.24464255005
P_Cluster_1853,2D PEAK CLUSTER,2,1,325.200135450,326.207411917,3.22585020071
P_Cluster_1854,2D PEAK CLUSTER,2,1,326.000947114,327.008223580,8.23476661190
P_Cluster_1855,2D PEAK CLUSTER,2,1,326.103091859,327.110368326,7.39988529993
P_Cluster_1856,2D PEAK CLUSTER,2,1,326.209231440,327.216507907,6.54840095741
P_Cluster_1857,2D PEAK CLUSTER,2,1,326.224150209,327.231426676,9.80880652570
P_Cluster_1858,2D PEAK CLUSTER,2,1,326.329397255,327.336673722,9.47212613204
P_Cluster_1859,2D PEAK CLUSTER,2,1,327.131726957,328.139003424,2.81005382439
P_Cluster_1860,2D PEAK CLUSTER,2,1,327.215858784,328.223135251,3.63511082276
P_Cluster_1861,2D PEAK CLUSTER,2,1,327.215851436,328.223127903,3.80960188180
P_Cluster_1862,2D PEAK CLUSTER,2,1,327.240495660,328.247772127,8.58484111213
P_Cluster_1863,2D PEAK CLUSTER,2,1,327.277410641,328.284687108,8.77181151926
P_Cluster_1864,2D PEAK CLUSTER,2,1,327.277544221,328.284820688,8.89094665618
P_Cluster_1865,2D PEAK CLUSTER,2,1,327.997951862,329.005228328,8.23481337156
P_Cluster_1866,2D PEAK CLUSTER,2,1,328.056791699,329.064068166,4.14399064807
P_Cluster_1867,2D PEAK CLUSTER,3,1,328.094280163,329.101556630,9.04866727625
P_Cluster_1868,2D PEAK CLUSTER,2,1,328.131189585,329.138466052,4.70636514857
P_Cluster_1869,2D PEAK CLUSTER,2,1,328.165216354,329.172492821,7.87128646944
P_Cluster_1870,2D PEAK CLUSTER,2,1,328.201769795,329.209046262,10.6176516259
P_Cluster_1871,2D PEAK CLUSTER,2,1,328.222751294,329.230027761,8.16426558322
P_Cluster_1872,2D PEAK CLUSTER,2,1,328.345477015,329.352753482,8.01451218761
P_Cluster_1873,2D PEAK CLUSTER,2,1,329.052209622,330.059486089,1.82854310640
P_Cluster_1874,2D PEAK CLUSTER,2,1,329.230902728,330.238179195,4.12704335266
P_Cluster_1875,2D PEAK CLUSTER,2,1,329.231157921,330.238434387,4.32182495698
P_Cluster_1876,2D PEAK CLUSTER,2,1,329.256060828,330.263337295,9.08665262020
P_Cluster_1877,2D PEAK CLUSTER,3,1,329.292951248,330.300227714,9.28290614775
P_Cluster_1878,2D PEAK CLUSTER,2,1,329.308296259,330.315572726,9.86220032162
P_Cluster_1879,2D PEAK CLUSTER,3,1,330.073323702,331.080600169,6.52306336835
P_Cluster_1880,2D PEAK CLUSTER,2,1,330.073439224,331.080715690,5.50993384074
P_Cluster_1881,2D PEAK CLUSTER,2,1,330.147858971,331.155135438,3.88865296034
P_Cluster_1882,2D PEAK CLUSTER,2,1,330.180301852,331.187578319,8.99515114874
P_Cluster_1883,2D PEAK CLUSTER,2,1,330.202017991,331.209294457,5.52349170448
P_Cluster_1884,2D PEAK CLUSTER,2,1,330.217134751,331.224411218,11.0991463209
P_Cluster_1885,2D PEAK CLUSTER,2,1,330.276592292,331.283868759,9.80459373587
P_Cluster_1886,2D PEAK CLUSTER,2,1,330.277028116,331.284304583,11.6513076942
P_Cluster_1887,2D PEAK CLUSTER,2,1,330.276997967,331.284274434,11.7903475231
P_Cluster_1888,2D PEAK CLUSTER,2,1,331.053245107,332.060521574,1.45356374348
P_Cluster_1889,2D PEAK CLUSTER,2,1,331.053763551,332.061040018,1.80813583470
P_Cluster_1890,2D PEAK CLUSTER,2,1,331.126216790,332.133493257,1.42660802409
P_Cluster_1891,2D PEAK CLUSTER,2,1,331.126337008,332.133613475,1.84625664824
P_Cluster_1892,2D PEAK CLUSTER,2,1,331.251444926,332.258721393,6.28756372781
P_Cluster_1893,2D PEAK CLUSTER,2,1,331.251656107,332.258932574,5.74369559243
P_Cluster_1894,2D PEAK CLUSTER,2,1,331.251666274,332.258942741,6.05611313574
P_Cluster_1895,2D PEAK CLUSTER,2,1,331.271747178,332.279023645,8.97381375420
P_Cluster_1896,2D PEAK CLUSTER,2,1,331.282039482,332.289315949,9.99627046229
P_Cluster_1897,2D PEAK CLUSTER,4,1,331.323673772,332.330950239,9.99696983838
P_Cluster_1898,2D PEAK CLUSTER,2,1,332.113874135,333.121150601,6.50006998670
P_Cluster_1899,2D PEAK CLUSTER,2,1,332.195774254,333.203050721,7.72274793349
P_Cluster_1900,2D PEAK CLUSTER,2,1,332.195528151,333.202804618,7.91953919063
P_Cluster_1901,2D PEAK CLUSTER,2,1,332.195740700,333.203017167,8.04274131109
P_Cluster_1902,2D PEAK CLUSTER,2,1,332.196331537,333.203608004,8.31354302279
P_Cluster_1903,2D PEAK CLUSTER,2,1,332.195736573,333.203013040,8.58980625147
P_Cluster_1904,2D PEAK CLUSTER,2,1,332.195878685,333.203155152,9.23426698913
P_Cluster_1905,2D PEAK CLUSTER,2,1,332.196115160,333.203391626,9.38501093420
P_Cluster_1906,2D PEAK CLUSTER,2,1,332.269223488,333.276499955,11.2546411873
P_Cluster_1907,2D PEAK CLUSTER,2,1,333.132277848,334.139554315,4.13866492391
P_Cluster_1908,2D PEAK CLUSTER,2,1,333.171102130,334.178378597,4.04774661315
P_Cluster_1909,2D PEAK CLUSTER,2,1,333.266818970,334.274095437,5.42859194596
P_Cluster_1910,2D PEAK CLUSTER,2,1,333.266810250,334.274086717,5.58966376906
P_Cluster_1911,2D PEAK CLUSTER,2,1,333.266836605,334.274113072,5.84435297216
P_Cluster_1912,2D PEAK CLUSTER,3,1,333.266810347,334.274086813,6.75208817673
P_Cluster_1913,2D PEAK CLUSTER,2,1,333.266775561,334.274052028,6.04013296300
P_Cluster_1914,2D PEAK CLUSTER,2,1,334.123662889,335.130939356,2.49922022768
P_Cluster_1915,2D PEAK CLUSTER,2,1,334.143697812,335.150974279,11.2838471471
P_Cluster_1916,2D PEAK CLUSTER,2,1,334.175842651,335.183119118,7.27904281415
P_Cluster_1917,2D PEAK CLUSTER,2,1,334.212029971,335.219306438,8.20725311774
P_Cluster_1918,2D PEAK CLUSTER,2,1,334.212184342,335.219460809,8.67370079400
P_Cluster_1919,2D PEAK CLUSTER,2,1,334.212086177,335.219362644,8.78604308688
P_Cluster_1920,2D PEAK CLUSTER,2,1,334.212002297,335.219278764,9.81858428924
P_Cluster_1921,2D PEAK CLUSTER,2,1,334.250244730,335.257521197,8.52553130336
P_Cluster_1922,2D PEAK CLUSTER,2,1,334.250270387,335.257546854,8.71890652761
P_Cluster_1923,2D PEAK CLUSTER,2,1,334.250666626,335.257943092,9.08939892148
P_Cluster_1924,2D PEAK CLUSTER,2,1,334.250294832,335.257571298,9.33278918645
P_Cluster_1925,2D PEAK CLUSTER,2,1,334.250225245,335.257501712,9.51223914944
P_Cluster_1926,2D PEAK CLUSTER,2,1,334.250728163,335.258004630,10.0050863586
P_Cluster_1927,2D PEAK CLUSTER,2,1,334.250366527,335.257642993,10.6512315011
P_Cluster_1928,2D PEAK CLUSTER,2,1,334.250310807,335.257587274,10.7835988214
P_Cluster_1929,2D PEAK CLUSTER,2,1,335.130282933,336.137559400,4.54597339949
P_Cluster_1930,2D PEAK CLUSTER,2,1,335.184373162,336.191649628,4.90916561436
P_Cluster_1931,2D PEAK CLUSTER,2,1,335.240271146,336.247547613,5.28041711090
P_Cluster_1932,2D PEAK CLUSTER,2,1,335.240008558,336.247285025,5.40686686222
P_Cluster_1933,2D PEAK CLUSTER,4,1,335.282258709,336.289535175,5.40632486290
P_Cluster_1934,2D PEAK CLUSTER,3,1,335.282618151,336.289894618,5.64124926002
P_Cluster_1935,2D PEAK CLUSTER,2,1,335.282435597,336.289712063,5.84543427514
P_Cluster_1936,2D PEAK CLUSTER,2,1,335.318578405,336.325854872,11.3165498015
P_Cluster_1937,2D PEAK CLUSTER,2,1,335.324677605,336.331954072,5.40751574318
P_Cluster_1938,2D PEAK CLUSTER,2,1,336.045953420,337.053229886,4.27667426289
P_Cluster_1939,2D PEAK CLUSTER,2,1,336.146896583,337.154173050,6.88528895013
P_Cluster_1940,2D PEAK CLUSTER,3,1,336.179830451,337.187106917,4.02131819597
P_Cluster_1941,2D PEAK CLUSTER,2,1,336.227889065,337.235165531,8.67593717351
P_Cluster_1942,2D PEAK CLUSTER,2,1,336.266288325,337.273564792,9.72182660825
P_Cluster_1943,2D PEAK CLUSTER,2,1,336.266264306,337.273540772,9.94385384582
P_Cluster_1944,2D PEAK CLUSTER,2,1,336.266329905,337.273606372,11.1446823457
P_Cluster_1945,2D PEAK CLUSTER,2,1,336.266244685,337.273521152,11.2823242579
P_Cluster_1946,2D PEAK CLUSTER,2,1,337.138816241,338.146092708,4.36063787971
P_Cluster_1947,2D PEAK CLUSTER,2,1,337.175017230,338.182293697,2.22769469890
P_Cluster_1948,2D PEAK CLUSTER,2,1,337.258637974,338.265914441,10.1072434243
P_Cluster_1949,2D PEAK CLUSTER,2,1,337.334147520,338.341423987,14.5971040429
P_Cluster_1950,2D PEAK CLUSTER,2,1,338.063593756,339.070870223,4.40742917417
P_Cluster_1951,2D PEAK CLUSTER,2,1,338.100314819,339.107591286,3.65375131914
P_Cluster_1952,2D PEAK CLUSTER,2,1,338.099823413,339.107099880,3.85873220301
P_Cluster_1953,2D PEAK CLUSTER,2,1,338.147798760,339.155075227,3.28877056912
P_Cluster_1954,2D PEAK CLUSTER,2,1,338.281887889,339.289164356,9.31877218493
P_Cluster_1955,2D PEAK CLUSTER,2,1,338.366460024,339.373736490,8.25738332570
P_Cluster_1956,2D PEAK CLUSTER,2,1,340.131137506,341.138413973,5.30244257491
P_Cluster_1957,2D PEAK CLUSTER,2,1,340.203803649,341.211080116,11.6791490352
P_Cluster_1958,2D PEAK CLUSTER,2,1,340.222492840,341.229769306,9.41061820882
P_Cluster_1959,2D PEAK CLUSTER,2,1,340.258844285,341.266120752,11.0522975236
P_Cluster_1960,2D PEAK CLUSTER,2,1,340.308539333,341.315815800,9.80002205353
P_Cluster_1961,2D PEAK CLUSTER,2,1,341.328716862,342.335993328,10.4579739863
P_Cluster_1962,2D PEAK CLUSTER,2,1,342.083127096,343.090403563,1.23689682620
P_Cluster_1963,2D PEAK CLUSTER,2,1,342.083224298,343.090500765,1.36649211649
P_Cluster_1964,2D PEAK CLUSTER,2,1,342.086298837,343.093575304,2.38363830623
P_Cluster_1965,2D PEAK CLUSTER,2,1,342.098117655,343.105394121,7.12507390431
P_Cluster_1966,2D PEAK CLUSTER,2,1,342.219069143,343.226345610,9.06330869795
P_Cluster_1967,2D PEAK CLUSTER,2,1,342.277204281,343.284480748,11.6002937339
P_Cluster_1968,2D PEAK CLUSTER,2,1,342.688874610,343.696151077,3.11668322234
P_Cluster_1969,2D PEAK CLUSTER,2,1,343.173867482,344.181143949,2.88722754529
P_Cluster_1970,2D PEAK CLUSTER,2,1,343.246787080,344.254063547,4.60809408257
P_Cluster_1971,2D PEAK CLUSTER,2,1,343.271569367,344.278845834,10.4915506667
P_Cluster_1972,2D PEAK CLUSTER,2,1,343.307943190,344.315219656,11.2884040270
P_Cluster_1973,2D PEAK CLUSTER,2,1,343.308614087,344.315890554,9.45777745609
P_Cluster_1974,2D PEAK CLUSTER,2,1,344.088951191,345.096227658,7.51976679056
P_Cluster_1975,2D PEAK CLUSTER,2,1,344.123554561,345.130831028,3.34336429980
P_Cluster_1976,2D PEAK CLUSTER,2,1,345.189640477,346.196916944,4.06014078526
P_Cluster_1977,2D PEAK CLUSTER,2,1,345.251060279,346.258336746,6.45533462255
P_Cluster_1978,2D PEAK CLUSTER,2,1,345.303468736,346.310745203,7.83054467167
P_Cluster_1979,2D PEAK CLUSTER,2,1,345.303478246,346.310754712,7.94247312774
P_Cluster_1980,2D PEAK CLUSTER,2,1,345.303562469,346.310838936,9.00000119653
P_Cluster_1981,2D PEAK CLUSTER,2,1,345.339801928,346.347078395,10.3804040768
P_Cluster_1982,2D PEAK CLUSTER,2,1,345.899830207,346.907106674,1.08038579444
P_Cluster_1983,2D PEAK CLUSTER,2,1,345.962295954,346.969572421,2.18842680658
P_Cluster_1984,2D PEAK CLUSTER,2,1,346.160060502,347.167336968,4.55799980001
P_Cluster_1985,2D PEAK CLUSTER,2,1,346.175776339,347.183052806,7.57104685776
P_Cluster_1986,2D PEAK CLUSTER,2,1,346.211750305,347.219026772,9.58600997592
P_Cluster_1987,2D PEAK CLUSTER,2,1,347.043388425,348.050664892,2.44126143031
P_Cluster_1988,2D PEAK CLUSTER,2,1,347.169132093,348.176408560,2.67186501610
P_Cluster_1989,2D PEAK CLUSTER,2,1,347.246745304,348.254021771,4.94734705005
P_Cluster_1990,2D PEAK CLUSTER,2,1,347.267301085,348.274577552,6.83122776049
P_Cluster_1991,2D PEAK CLUSTER,2,1,347.318823099,348.326099565,6.07882445974
P_Cluster_1992,2D PEAK CLUSTER,2,1,347.318915036,348.326191503,6.17018285352
P_Cluster_1993,2D PEAK CLUSTER,2,1,347.318899452,348.326175919,7.71382729228
P_Cluster_1994,2D PEAK CLUSTER,2,1,347.318428124,348.325704591,9.53871402621
P_Cluster_1995,2D PEAK CLUSTER,2,1,347.318714096,348.325990563,9.76678833386
P_Cluster_1996,2D PEAK CLUSTER,2,1,347.318899173,348.326175640,8.95699023297
P_Cluster_1997,2D PEAK CLUSTER,2,1,348.190358616,349.197635082,6.54356229693
P_Cluster_1998,2D PEAK CLUSTER,2,1,348.191300757,349.198577224,7.02551833555
P_Cluster_1999,2D PEAK CLUSTER,2,1,348.190836242,349.198112708,8.89308014700
P_Cluster_2000,2D PEAK CLUSTER,2,1,348.227558214,349.234834680,10.0381681071
P_Cluster_2001,2D PEAK CLUSTER,2,1,348.227122308,349.234398775,10.4990244246
P_Cluster_2002,2D PEAK CLUSTER,2,1,348.229878626,349.237155093,8.82596455050
P_Cluster_2003,2D PEAK CLUSTER,2,1,348.244906007,349.252182473,10.7931708702
P_Cluster_2004,2D PEAK CLUSTER,2,1,348.265989806,349.273266273,10.6032726167
P_Cluster_2005,2D PEAK CLUSTER,2,1,348.264367303,349.271643769,9.88732071998
P_Cluster_2006,2D PEAK CLUSTER,2,1,348.265923851,349.273200318,11.8338987536
P_Cluster_2007,2D PEAK CLUSTER,2,1,349.127006599,350.134283066,3.41093905370
P_Cluster_2008,2D PEAK CLUSTER,2,1,349.261787347,350.269063813,5.28053523021
P_Cluster_2009,2D PEAK CLUSTER,2,1,349.261808783,350.269085250,5.46852345801
P_Cluster_2010,2D PEAK CLUSTER,3,1,349.261880379,350.269156846,5.72855848403
P_Cluster_2011,2D PEAK CLUSTER,2,1,349.261719844,350.268996310,4.65759995165
P_Cluster_2012,2D PEAK CLUSTER,2,1,350.076054980,351.083331447,9.04892975707
P_Cluster_2013,2D PEAK CLUSTER,3,1,350.206393456,351.213669923,6.45637760834
P_Cluster_2014,2D PEAK CLUSTER,2,1,350.209256358,351.216532825,8.01427248343
P_Cluster_2015,2D PEAK CLUSTER,2,1,350.245570724,351.252847191,8.60425155298
P_Cluster_2016,2D PEAK CLUSTER,2,1,350.245585240,351.252861707,9.28035081786
P_Cluster_2017,2D PEAK CLUSTER,2,1,350.246086893,351.253363360,10.2100496087
P_Cluster_2018,2D PEAK CLUSTER,2,1,350.282044498,351.289320965,10.3312731164
P_Cluster_2019,2D PEAK CLUSTER,2,1,350.281826201,351.289102668,11.7839377780
P_Cluster_2020,2D PEAK CLUSTER,2,1,350.281477520,351.288753986,11.9453230240
P_Cluster_2021,2D PEAK CLUSTER,2,1,351.125243624,352.132520091,3.95622142875
P_Cluster_2022,2D PEAK CLUSTER,2,1,351.153820996,352.161097462,3.37546384863
P_Cluster_2023,2D PEAK CLUSTER,2,1,351.277556110,352.284832577,4.37760377482
P_Cluster_2024,2D PEAK CLUSTER,2,1,351.313195350,352.320471817,11.4991708661
P_Cluster_2025,2D PEAK CLUSTER,2,1,352.031319336,353.038595803,1.47705182953
P_Cluster_2026,2D PEAK CLUSTER,2,1,352.045582177,353.052858644,2.48448167908
P_Cluster_2027,2D PEAK CLUSTER,2,1,352.076848219,353.084124685,1.28969549150
P_Cluster_2028,2D PEAK CLUSTER,2,1,352.081506090,353.088782557,2.00538539947
P_Cluster_2029,2D PEAK CLUSTER,2,1,352.142032274,353.149308741,5.61156070999
P_Cluster_2030,2D PEAK CLUSTER,2,1,352.222594358,353.229870825,6.82790323929
P_Cluster_2031,2D PEAK CLUSTER,2,1,352.222663969,353.229940436,7.49238426017
P_Cluster_2032,2D PEAK CLUSTER,2,1,352.222380196,353.229656663,7.91039176625
P_Cluster_2033,2D PEAK CLUSTER,3,1,352.260669441,353.267945908,8.52563205385
P_Cluster_2034,2D PEAK CLUSTER,3,1,352.260638360,353.267914827,8.71894861305
P_Cluster_2035,2D PEAK CLUSTER,2,1,352.261194263,353.268470729,9.17491225332
P_Cluster_2036,2D PEAK CLUSTER,3,1,352.260729724,353.268006191,9.33353866230
P_Cluster_2037,2D PEAK CLUSTER,3,1,352.260686421,353.267962888,9.50632431161
P_Cluster_2038,2D PEAK CLUSTER,3,1,352.260707239,353.267983705,10.7842448618
P_Cluster_2039,2D PEAK CLUSTER,2,1,352.297771073,353.305047540,12.2751604582
P_Cluster_2040,2D PEAK CLUSTER,3,1,354.094660550,355.101937017,3.69413647108
P_Cluster_2041,2D PEAK CLUSTER,2,1,354.094926504,355.102202971,4.42983374144
P_Cluster_2042,2D PEAK CLUSTER,3,1,354.142343511,355.149619978,2.95643939804
P_Cluster_2043,2D PEAK CLUSTER,2,1,354.277057353,355.284333820,11.1451013907
P_Cluster_2044,2D PEAK CLUSTER,3,1,354.276878330,355.284154797,11.2853871742
P_Cluster_2045,2D PEAK CLUSTER,2,1,356.136515374,357.143791840,4.96353458897
P_Cluster_2046,2D PEAK CLUSTER,2,1,356.198763292,357.206039759,10.2985481178
P_Cluster_2047,2D PEAK CLUSTER,2,1,357.220290963,358.227567430,7.94442588424
P_Cluster_2048,2D PEAK CLUSTER,2,1,357.339549374,358.346825841,10.7555092911
P_Cluster_2049,2D PEAK CLUSTER,2,1,358.177822206,359.185098672,8.94885298764
P_Cluster_2050,2D PEAK CLUSTER,2,1,358.214151793,359.221428260,11.6779174664
P_Cluster_2051,2D PEAK CLUSTER,2,1,359.163325888,360.170602355,5.26443719650
P_Cluster_2052,2D PEAK CLUSTER,2,1,359.184127786,360.191404253,9.77312546953
P_Cluster_2053,2D PEAK CLUSTER,2,1,359.193877239,360.201153705,2.88097188748
P_Cluster_2054,2D PEAK CLUSTER,2,1,359.206018026,360.213294492,3.00211020681
P_Cluster_2055,2D PEAK CLUSTER,3,1,359.355182721,360.362459188,10.7495186106
P_Cluster_2056,2D PEAK CLUSTER,2,1,360.082306208,361.089582675,3.65412313506
P_Cluster_2057,2D PEAK CLUSTER,2,1,360.102907589,361.110184056,3.00074564158
P_Cluster_2058,2D PEAK CLUSTER,2,1,360.103186652,361.110463119,3.09883533780
P_Cluster_2059,2D PEAK CLUSTER,2,1,360.207877184,361.215153651,4.66081359281
P_Cluster_2060,2D PEAK CLUSTER,2,1,360.263933251,361.271209718,10.6700467445
P_Cluster_2061,2D PEAK CLUSTER,2,1,361.184560495,362.191836962,3.49174602537
P_Cluster_2062,2D PEAK CLUSTER,2,1,361.298177878,362.305454345,7.52888930136
P_Cluster_2063,2D PEAK CLUSTER,2,1,361.298185530,362.305461997,6.20027658201
P_Cluster_2064,2D PEAK CLUSTER,2,1,363.152929786,364.160206252,1.43075339655
P_Cluster_2065,2D PEAK CLUSTER,3,1,363.313099460,364.320375926,9.49317326038
P_Cluster_2066,2D PEAK CLUSTER,3,1,363.313783588,364.321060055,6.01203809059
P_Cluster_2067,2D PEAK CLUSTER,2,1,364.097750909,365.105027376,1.32554983562
P_Cluster_2068,2D PEAK CLUSTER,2,1,364.186710683,365.193987149,7.37864571565
P_Cluster_2069,2D PEAK CLUSTER,2,1,364.222834974,365.230111440,8.91101685107
P_Cluster_2070,2D PEAK CLUSTER,2,1,364.260830634,365.268107100,9.81173114991
P_Cluster_2071,2D PEAK CLUSTER,2,1,365.072350286,366.079626753,3.08344354816
P_Cluster_2072,2D PEAK CLUSTER,2,1,365.257052548,366.264329015,4.45103359999
P_Cluster_2073,2D PEAK CLUSTER,2,1,365.329067129,366.336343596,10.0124111276
P_Cluster_2074,2D PEAK CLUSTER,2,1,366.113401750,367.120678217,1.27913646221
P_Cluster_2075,2D PEAK CLUSTER,2,1,366.110296050,367.117572516,6.58203717789
P_Cluster_2076,2D PEAK CLUSTER,2,1,366.142630426,367.149906893,3.32733518582
P_Cluster_2077,2D PEAK CLUSTER,2,1,366.189921248,367.197197715,1.43541999384
P_Cluster_2078,2D PEAK CLUSTER,2,1,366.238612388,367.245888855,7.67104369833
P_Cluster_2079,2D PEAK CLUSTER,2,1,366.238425972,367.245702439,7.79279464689
P_Cluster_2080,2D PEAK CLUSTER,2,1,366.237986386,367.245262853,9.24917317959
P_Cluster_2081,2D PEAK CLUSTER,2,1,366.240209389,367.247485856,8.66270106218
P_Cluster_2082,2D PEAK CLUSTER,2,1,366.255415283,367.262691750,10.8598109763
P_Cluster_2083,2D PEAK CLUSTER,2,1,367.183953434,368.191229901,4.41902034806
P_Cluster_2084,2D PEAK CLUSTER,2,1,368.110591926,369.117868393,3.82131298678
P_Cluster_2085,2D PEAK CLUSTER,2,1,368.110623566,369.117900033,4.31750700867
P_Cluster_2086,2D PEAK CLUSTER,2,1,368.290026068,369.297302535,11.8455950212
P_Cluster_2087,2D PEAK CLUSTER,2,1,368.344367934,369.351644401,10.9371803474
P_Cluster_2088,2D PEAK CLUSTER,2,1,369.323680661,370.330957128,11.4719746949
P_Cluster_2089,2D PEAK CLUSTER,2,1,370.000584862,371.007861329,2.33698032120
P_Cluster_2090,2D PEAK CLUSTER,2,1,370.019549953,371.026826420,1.49852137553
P_Cluster_2091,2D PEAK CLUSTER,2,1,370.084397395,371.091673862,12.1346480399
P_Cluster_2092,2D PEAK CLUSTER,2,1,371.178949646,372.186226112,1.46933140269
P_Cluster_2093,2D PEAK CLUSTER,2,1,371.235883614,372.243160081,8.36135214591
P_Cluster_2094,2D PEAK CLUSTER,2,1,371.339907063,372.347183530,10.1418926027
P_Cluster_2095,2D PEAK CLUSTER,2,1,372.105342626,373.112619092,3.67633575653
P_Cluster_2096,2D PEAK CLUSTER,2,1,372.139442111,373.146718578,4.40489145863
P_Cluster_2097,2D PEAK CLUSTER,2,1,372.244778004,373.252054471,9.45070271656
P_Cluster_2098,2D PEAK CLUSTER,2,1,372.263320937,373.270597404,11.9487557407
P_Cluster_2099,2D PEAK CLUSTER,2,1,373.101005695,374.108282162,4.08785388411
P_Cluster_2100,2D PEAK CLUSTER,2,1,373.137016509,374.144292976,4.69308220171
P_Cluster_2101,2D PEAK CLUSTER,2,1,374.119118493,375.126394960,4.26611088948
P_Cluster_2102,2D PEAK CLUSTER,2,1,374.147574888,375.154851355,4.95221513141
P_Cluster_2103,2D PEAK CLUSTER,2,1,374.260411217,375.267687684,11.0303779451
P_Cluster_2104,2D PEAK CLUSTER,2,1,374.297229764,375.304506231,10.7830802907
P_Cluster_2105,2D PEAK CLUSTER,2,1,374.297629062,375.304905529,11.4939235997
P_Cluster_2106,2D PEAK CLUSTER,2,1,375.277390483,376.284666950,6.09478076591
P_Cluster_2107,2D PEAK CLUSTER,2,1,376.170772102,377.178048569,3.65103215237
P_Cluster_2108,2D PEAK CLUSTER,2,1,376.258737541,377.266014008,11.2880487682
P_Cluster_2109,2D PEAK CLUSTER,2,1,377.199140367,378.206416834,2.80377627612
P_Cluster_2110,2D PEAK CLUSTER,3,1,377.292977418,378.300253885,5.93269768819
P_Cluster_2111,2D PEAK CLUSTER,2,1,377.292998965,378.300275432,5.29196684194
P_Cluster_2112,2D PEAK CLUSTER,2,1,378.092352751,379.099629218,4.69279838630
P_Cluster_2113,2D PEAK CLUSTER,2,1,378.190077653,379.197354120,4.30306871040
P_Cluster_2114,2D PEAK CLUSTER,2,1,378.203440504,379.210716970,10.2188771189
P_Cluster_2115,2D PEAK CLUSTER,2,1,378.328564342,379.335840809,11.9797699875
P_Cluster_2116,2D PEAK CLUSTER,2,1,379.088088115,380.095364582,4.01953525823
P_Cluster_2117,2D PEAK CLUSTER,2,1,379.308970176,380.316246643,4.88069965217
P_Cluster_2118,2D PEAK CLUSTER,2,1,379.309135843,380.316412310,5.11526822854
P_Cluster_2119,2D PEAK CLUSTER,2,1,379.309101558,380.316378025,5.20159229258
P_Cluster_2120,2D PEAK CLUSTER,2,1,379.323942050,380.331218516,9.91018602943
P_Cluster_2121,2D PEAK CLUSTER,2,1,379.967196631,380.974473097,1.53536324913
P_Cluster_2122,2D PEAK CLUSTER,2,1,380.039895396,381.047171863,2.02140200783
P_Cluster_2123,2D PEAK CLUSTER,2,1,380.071639533,381.078915999,1.30175141238
P_Cluster_2124,2D PEAK CLUSTER,2,1,381.199383893,382.206660360,2.30691805797
P_Cluster_2125,2D PEAK CLUSTER,2,1,382.087021605,383.094298072,1.26159937385
P_Cluster_2126,2D PEAK CLUSTER,2,1,382.069101474,383.076377941,8.36844053159
P_Cluster_2127,2D PEAK CLUSTER,2,1,382.121227523,383.128503990,3.90026257330
P_Cluster_2128,2D PEAK CLUSTER,2,1,382.250198097,383.257474563,10.2062213946
P_Cluster_2129,2D PEAK CLUSTER,2,1,382.360020646,383.367297113,12.1900808104
P_Cluster_2130,2D PEAK CLUSTER,2,1,383.027911529,384.035187996,1.57458206087
